user_id,user_name,ratings,to_read
245,Holly Johnson,"[{'book': {'book_id': 1457, 'goodreads_book_id': 363752, 'work_id': 8140, 'authors': ['Helen Fielding'], 'title': 'Bridget Jones: The Edge of Reason', 'isbn': '140298479', 'isbn13': 9780140298480.0, 'language_code': 'eng', 'average_rating': 3.53, 'ratings_count': 73093, 'image_url': 'https://images.gr-assets.com/books/1395233618m/363752.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 6750, 'tag_name': 'chick-lit'}]}, 'rating': 4}, {'book': {'book_id': 488, 'goodreads_book_id': 11566, 'work_id': 15599, 'authors': ['Stephen King'], 'title': 'The Green Mile', 'isbn': '451933028', 'isbn13': 9780451933030.0, 'language_code': 'eng', 'average_rating': 4.42, 'ratings_count': 173950, 'image_url': 'https://images.gr-assets.com/books/1373903563m/11566.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 28663, 'tag_name': 'stephen-king'}]}, 'rating': 3}]","[{'book': {'book_id': 1167, 'goodreads_book_id': 6656, 'work_id': 809248, 'authors': ['Dante Alighieri', 'Allen Mandelbaum', 'Eugenio Montale'], 'title': 'La Divina Commedia', 'isbn': '679433139', 'isbn13': 9780679433130.0, 'language_code': 'eng', 'average_rating': 4.06, 'ratings_count': 74130, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 7457, 'tag_name': 'classics'}]}}, {'book': {'book_id': 1167, 'goodreads_book_id': 6656, 'work_id': 809248, 'authors': ['Dante Alighieri', 'Allen Mandelbaum', 'Eugenio Montale'], 'title': 'La Divina Commedia', 'isbn': '679433139', 'isbn13': 9780679433130.0, 'language_code': 'eng', 'average_rating': 4.06, 'ratings_count': 74130, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 7457, 'tag_name': 'classics'}]}}]"
246,Daniel Baker,"[{'book': {'book_id': 1239, 'goodreads_book_id': 23878, 'work_id': 59137, 'authors': ['Gabriel García Márquez', 'Gregory Rabassa'], 'title': 'Crónica de una muerte anunciada', 'isbn': '140003471X', 'isbn13': 9781400034710.0, 'language_code': 'eng', 'average_rating': 3.95, 'ratings_count': 56200, 'image_url': 'https://images.gr-assets.com/books/1430736599m/23878.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 4}, {'book': {'book_id': 305, 'goodreads_book_id': 10583, 'work_id': 150017, 'authors': ['Stephen King'], 'title': 'Pet Sematary', 'isbn': '1416524347', 'isbn13': 9781416524340.0, 'language_code': 'eng', 'average_rating': 3.91, 'ratings_count': 256383, 'image_url': 'https://images.gr-assets.com/books/1308894674m/10583.jpg', 'tags': [{'tag_id': 14821, 'tag_name': 'horror'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}, 'rating': 3}]","[{'book': {'book_id': 1078, 'goodreads_book_id': 1633, 'work_id': 5759, 'authors': ['David    Allen'], 'title': 'Getting Things Done: How To Achieve Stress-free Productivity', 'isbn': '142000280', 'isbn13': 9780142000280.0, 'language_code': 'en-GB', 'average_rating': 3.98, 'ratings_count': 75665, 'image_url': 'https://images.gr-assets.com/books/1312474060m/1633.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 1078, 'goodreads_book_id': 1633, 'work_id': 5759, 'authors': ['David    Allen'], 'title': 'Getting Things Done: How To Achieve Stress-free Productivity', 'isbn': '142000280', 'isbn13': 9780142000280.0, 'language_code': 'en-GB', 'average_rating': 3.98, 'ratings_count': 75665, 'image_url': 'https://images.gr-assets.com/books/1312474060m/1633.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
247,Greg Johnson,"[{'book': {'book_id': 1485, 'goodreads_book_id': 21704, 'work_id': 434, 'authors': ['James Ellroy'], 'title': 'The Black Dahlia', 'isbn': '446698873', 'isbn13': 9780446698870.0, 'language_code': 'en-US', 'average_rating': 3.75, 'ratings_count': 61412, 'image_url': 'https://images.gr-assets.com/books/1387048173m/21704.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}]}, 'rating': 4}, {'book': {'book_id': 1923, 'goodreads_book_id': 4143, 'work_id': 731, 'authors': ['David Sedaris'], 'title': 'Barrel Fever: Stories and Essays', 'isbn': '316779423', 'isbn13': 9780316779420.0, 'language_code': 'en-US', 'average_rating': 3.78, 'ratings_count': 44679, 'image_url': 'https://images.gr-assets.com/books/1453273003m/4143.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}]}, 'rating': 3}]","[{'book': {'book_id': 7290, 'goodreads_book_id': 116114, 'work_id': 2504920, 'authors': ['James  Jones'], 'title': 'From Here to Eternity', 'isbn': '517223007', 'isbn13': 9780517223000.0, 'language_code': 'eng', 'average_rating': 4.09, 'ratings_count': 13106, 'image_url': 'https://images.gr-assets.com/books/1330924946m/116114.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 7290, 'goodreads_book_id': 116114, 'work_id': 2504920, 'authors': ['James  Jones'], 'title': 'From Here to Eternity', 'isbn': '517223007', 'isbn13': 9780517223000.0, 'language_code': 'eng', 'average_rating': 4.09, 'ratings_count': 13106, 'image_url': 'https://images.gr-assets.com/books/1330924946m/116114.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
248,Mr. Matthew Lee,"[{'book': {'book_id': 7794, 'goodreads_book_id': 50695, 'work_id': 14069, 'authors': ['Philip Roth'], 'title': 'Everyman', 'isbn': '307277712', 'isbn13': 9780307277720.0, 'language_code': 'eng', 'average_rating': 3.54, 'ratings_count': 10298, 'image_url': 'https://images.gr-assets.com/books/1327649258m/50695.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 4}, {'book': {'book_id': 281, 'goodreads_book_id': 32499, 'work_id': 490324, 'authors': ['John Grisham'], 'title': 'The Pelican Brief', 'isbn': '385339704', 'isbn13': 9780385339700.0, 'language_code': 'eng', 'average_rating': 3.95, 'ratings_count': 288376, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 20939, 'tag_name': 'mystery'}, {'tag_id': 16518, 'tag_name': 'john-grisham'}]}, 'rating': 4}]","[{'book': {'book_id': 9025, 'goodreads_book_id': 5942, 'work_id': 832960, 'authors': ['Michael Ondaatje'], 'title': ""Anil's Ghost"", 'isbn': '375724370', 'isbn13': 9780375724370.0, 'language_code': 'eng', 'average_rating': 3.54, 'ratings_count': 11184, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}, {'book': {'book_id': 9025, 'goodreads_book_id': 5942, 'work_id': 832960, 'authors': ['Michael Ondaatje'], 'title': ""Anil's Ghost"", 'isbn': '375724370', 'isbn13': 9780375724370.0, 'language_code': 'eng', 'average_rating': 3.54, 'ratings_count': 11184, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}]"
250,Steven Gillespie,"[{'book': {'book_id': 1457, 'goodreads_book_id': 363752, 'work_id': 8140, 'authors': ['Helen Fielding'], 'title': 'Bridget Jones: The Edge of Reason', 'isbn': '140298479', 'isbn13': 9780140298480.0, 'language_code': 'eng', 'average_rating': 3.53, 'ratings_count': 73093, 'image_url': 'https://images.gr-assets.com/books/1395233618m/363752.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 6750, 'tag_name': 'chick-lit'}]}, 'rating': 4}, {'book': {'book_id': 32, 'goodreads_book_id': 890, 'work_id': 40283, 'authors': ['John Steinbeck'], 'title': 'Of Mice and Men ', 'isbn': '142000671', 'isbn13': 9780142000670.0, 'language_code': 'eng', 'average_rating': 3.84, 'ratings_count': 1467496, 'image_url': 'https://images.gr-assets.com/books/1437235233m/890.jpg', 'tags': [{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}, 'rating': 4}]","[{'book': {'book_id': 381, 'goodreads_book_id': 5168, 'work_id': 1649, 'authors': ['Billie Letts'], 'title': 'Where the Heart Is', 'isbn': '446672211', 'isbn13': 9780446672210.0, 'language_code': 'en-US', 'average_rating': 4.0, 'ratings_count': 208333, 'image_url': 'https://images.gr-assets.com/books/1327959469m/5168.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}, {'book': {'book_id': 381, 'goodreads_book_id': 5168, 'work_id': 1649, 'authors': ['Billie Letts'], 'title': 'Where the Heart Is', 'isbn': '446672211', 'isbn13': 9780446672210.0, 'language_code': 'en-US', 'average_rating': 4.0, 'ratings_count': 208333, 'image_url': 'https://images.gr-assets.com/books/1327959469m/5168.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}]"
253,Joseph Thompson,"[{'book': {'book_id': 1005, 'goodreads_book_id': 3711, 'work_id': 7480, 'authors': ['Zadie Smith'], 'title': 'White Teeth', 'isbn': '375703861', 'isbn13': 9780375703870.0, 'language_code': 'en-US', 'average_rating': 3.75, 'ratings_count': 82474, 'image_url': 'https://images.gr-assets.com/books/1374739885m/3711.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 5}, {'book': {'book_id': 32, 'goodreads_book_id': 890, 'work_id': 40283, 'authors': ['John Steinbeck'], 'title': 'Of Mice and Men ', 'isbn': '142000671', 'isbn13': 9780142000670.0, 'language_code': 'eng', 'average_rating': 3.84, 'ratings_count': 1467496, 'image_url': 'https://images.gr-assets.com/books/1437235233m/890.jpg', 'tags': [{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}, 'rating': 4}]","[{'book': {'book_id': 9542, 'goodreads_book_id': 91439, 'work_id': 159793, 'authors': ['Louise Erdrich'], 'title': 'The Beet Queen', 'isbn': '60835273', 'isbn13': 9780060835280.0, 'language_code': 'en-US', 'average_rating': 3.89, 'ratings_count': 10495, 'image_url': 'https://images.gr-assets.com/books/1358758806m/91439.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}, {'book': {'book_id': 9542, 'goodreads_book_id': 91439, 'work_id': 159793, 'authors': ['Louise Erdrich'], 'title': 'The Beet Queen', 'isbn': '60835273', 'isbn13': 9780060835280.0, 'language_code': 'en-US', 'average_rating': 3.89, 'ratings_count': 10495, 'image_url': 'https://images.gr-assets.com/books/1358758806m/91439.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}]"
255,Lindsay Clark,"[{'book': {'book_id': 113, 'goodreads_book_id': 168668, 'work_id': 814330, 'authors': ['Joseph Heller'], 'title': 'Catch-22', 'isbn': '684833395', 'isbn13': 9780684833390.0, 'language_code': 'en-US', 'average_rating': 3.98, 'ratings_count': 563265, 'image_url': 'https://images.gr-assets.com/books/1463157317m/168668.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 5}]",
256,John Thompson,"[{'book': {'book_id': 1457, 'goodreads_book_id': 363752, 'work_id': 8140, 'authors': ['Helen Fielding'], 'title': 'Bridget Jones: The Edge of Reason', 'isbn': '140298479', 'isbn13': 9780140298480.0, 'language_code': 'eng', 'average_rating': 3.53, 'ratings_count': 73093, 'image_url': 'https://images.gr-assets.com/books/1395233618m/363752.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 6750, 'tag_name': 'chick-lit'}]}, 'rating': 2}, {'book': {'book_id': 6064, 'goodreads_book_id': 95784, 'work_id': 31912, 'authors': ['Iris Chang'], 'title': 'The Rape of Nanking: The Forgotten Holocaust of World War II', 'isbn': '140277447', 'isbn13': 9780140277450.0, 'language_code': 'eng', 'average_rating': 4.08, 'ratings_count': 16875, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 32130, 'tag_name': 'war'}]}, 'rating': 5}]","[{'book': {'book_id': 115, 'goodreads_book_id': 2187, 'work_id': 1352495, 'authors': ['Jeffrey Eugenides'], 'title': 'Middlesex', 'isbn': '312422156', 'isbn13': 9780312422160.0, 'language_code': 'en-US', 'average_rating': 3.98, 'ratings_count': 488243, 'image_url': 'https://images.gr-assets.com/books/1437029776m/2187.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}, {'book': {'book_id': 115, 'goodreads_book_id': 2187, 'work_id': 1352495, 'authors': ['Jeffrey Eugenides'], 'title': 'Middlesex', 'isbn': '312422156', 'isbn13': 9780312422160.0, 'language_code': 'en-US', 'average_rating': 3.98, 'ratings_count': 488243, 'image_url': 'https://images.gr-assets.com/books/1437029776m/2187.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}}]"
257,Jason Baker,"[{'book': {'book_id': 1923, 'goodreads_book_id': 4143, 'work_id': 731, 'authors': ['David Sedaris'], 'title': 'Barrel Fever: Stories and Essays', 'isbn': '316779423', 'isbn13': 9780316779420.0, 'language_code': 'en-US', 'average_rating': 3.78, 'ratings_count': 44679, 'image_url': 'https://images.gr-assets.com/books/1453273003m/4143.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}]}, 'rating': 4}, {'book': {'book_id': 378, 'goodreads_book_id': 33917, 'work_id': 16171, 'authors': ['Jhumpa Lahiri'], 'title': 'The Namesake', 'isbn': '618485228', 'isbn13': 9780618485220.0, 'language_code': 'en-US', 'average_rating': 3.96, 'ratings_count': 184211, 'image_url': 'https://images.gr-assets.com/books/1480106986m/33917.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15453, 'tag_name': 'india'}]}, 'rating': 4}]","[{'book': {'book_id': 1214, 'goodreads_book_id': 338798, 'work_id': 2368224, 'authors': ['James Joyce'], 'title': 'Ulysses', 'isbn': '679722769', 'isbn13': 9780679722760.0, 'language_code': 'eng', 'average_rating': 3.74, 'ratings_count': 76791, 'image_url': 'https://images.gr-assets.com/books/1428891345m/338798.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}]}}, {'book': {'book_id': 1214, 'goodreads_book_id': 338798, 'work_id': 2368224, 'authors': ['James Joyce'], 'title': 'Ulysses', 'isbn': '679722769', 'isbn13': 9780679722760.0, 'language_code': 'eng', 'average_rating': 3.74, 'ratings_count': 76791, 'image_url': 'https://images.gr-assets.com/books/1428891345m/338798.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}]}}]"
258,Laura Roberts,"[{'book': {'book_id': 3979, 'goodreads_book_id': 18431, 'work_id': 3805, 'authors': ['Ian Caldwell', 'Dustin Thomason'], 'title': 'The Rule of Four', 'isbn': '440241359', 'isbn13': 9780440241360.0, 'language_code': 'eng', 'average_rating': 3.22, 'ratings_count': 22724, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}, 'rating': 3}, {'book': {'book_id': 1892, 'goodreads_book_id': 16243, 'work_id': 18001, 'authors': ['Kate Atkinson'], 'title': 'Case Histories', 'isbn': '316010707', 'isbn13': 9780316010700.0, 'language_code': 'eng', 'average_rating': 3.82, 'ratings_count': 54908, 'image_url': 'https://images.gr-assets.com/books/1451442186m/16243.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}]}, 'rating': 5}]","[{'book': {'book_id': 1094, 'goodreads_book_id': 17150, 'work_id': 575450, 'authors': ['Willa Cather'], 'title': 'My Ántonia', 'isbn': '1583485090', 'isbn13': 9781583485100.0, 'language_code': 'eng', 'average_rating': 3.76, 'ratings_count': 81102, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}, {'book': {'book_id': 1094, 'goodreads_book_id': 17150, 'work_id': 575450, 'authors': ['Willa Cather'], 'title': 'My Ántonia', 'isbn': '1583485090', 'isbn13': 9781583485100.0, 'language_code': 'eng', 'average_rating': 3.76, 'ratings_count': 81102, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}]"
263,Andrew Luna,"[{'book': {'book_id': 32, 'goodreads_book_id': 890, 'work_id': 40283, 'authors': ['John Steinbeck'], 'title': 'Of Mice and Men ', 'isbn': '142000671', 'isbn13': 9780142000670.0, 'language_code': 'eng', 'average_rating': 3.84, 'ratings_count': 1467496, 'image_url': 'https://images.gr-assets.com/books/1437235233m/890.jpg', 'tags': [{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 30574, 'tag_name': 'to-read'}]}, 'rating': 5}, {'book': {'book_id': 495, 'goodreads_book_id': 4953, 'work_id': 42857, 'authors': ['Dave Eggers'], 'title': 'A Heartbreaking Work of Staggering Genius', 'isbn': '375725784', 'isbn13': 9780375725780.0, 'language_code': 'eng', 'average_rating': 3.68, 'ratings_count': 145459, 'image_url': 'https://images.gr-assets.com/books/1327714834m/4953.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 5}]","[{'book': {'book_id': 9188, 'goodreads_book_id': 393060, 'work_id': 953226, 'authors': ['Lionel Shriver'], 'title': 'The Post-Birthday World ', 'isbn': '61187844', 'isbn13': 9780061187840.0, 'language_code': 'eng', 'average_rating': 3.52, 'ratings_count': 10415, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}, {'book': {'book_id': 9188, 'goodreads_book_id': 393060, 'work_id': 953226, 'authors': ['Lionel Shriver'], 'title': 'The Post-Birthday World ', 'isbn': '61187844', 'isbn13': 9780061187840.0, 'language_code': 'eng', 'average_rating': 3.52, 'ratings_count': 10415, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}]}}]"
264,Candice Shaw,"[{'book': {'book_id': 6354, 'goodreads_book_id': 10031, 'work_id': 12776, 'authors': ['Jean-Paul Sartre'], 'title': 'Le Mur', 'isbn': '184391400X', 'isbn13': 9781843914010.0, 'language_code': 'eng', 'average_rating': 4.07, 'ratings_count': 12180, 'image_url': 'https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]}, 'rating': 5}, {'book': {'book_id': 85, 'goodreads_book_id': 370493, 'work_id': 30530, 'authors': ['Shel Silverstein'], 'title': 'The Giving Tree', 'isbn': '60256656', 'isbn13': 9780060256650.0, 'language_code': 'eng', 'average_rating': 4.38, 'ratings_count': 702332, 'image_url': 'https://images.gr-assets.com/books/1174210942m/370493.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}, 'rating': 3}]",
265,Gabriel Hunter,"[{'book': {'book_id': 378, 'goodreads_book_id': 33917, 'work_id': 16171, 'authors': ['Jhumpa Lahiri'], 'title': 'The Namesake', 'isbn': '618485228', 'isbn13': 9780618485220.0, 'language_code': 'en-US', 'average_rating': 3.96, 'ratings_count': 184211, 'image_url': 'https://images.gr-assets.com/books/1480106986m/33917.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15453, 'tag_name': 'india'}]}, 'rating': 5}, {'book': {'book_id': 100, 'goodreads_book_id': 7244, 'work_id': 810663, 'authors': ['Barbara Kingsolver'], 'title': 'The Poisonwood Bible', 'isbn': '60786507', 'isbn13': 9780060786500.0, 'language_code': 'eng', 'average_rating': 4.02, 'ratings_count': 546502, 'image_url': 'https://images.gr-assets.com/books/1412242487m/7244.jpg', 'tags': [{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11557, 'tag_name': 'favorites'}]}, 'rating': 5}]","[{'book': {'book_id': 13, 'goodreads_book_id': 5470, 'work_id': 153313, 'authors': ['George Orwell', 'Erich Fromm', 'Celâl Üster'], 'title': 'Nineteen Eighty-Four', 'isbn': '451524934', 'isbn13': 9780451524940.0, 'language_code': 'eng', 'average_rating': 4.14, 'ratings_count': 1956832, 'image_url': 'https://images.gr-assets.com/books/1348990566m/5470.jpg', 'tags': [{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 26837, 'tag_name': 'science-fiction'}]}}, {'book': {'book_id': 13, 'goodreads_book_id': 5470, 'work_id': 153313, 'authors': ['George Orwell', 'Erich Fromm', 'Celâl Üster'], 'title': 'Nineteen Eighty-Four', 'isbn': '451524934', 'isbn13': 9780451524940.0, 'language_code': 'eng', 'average_rating': 4.14, 'ratings_count': 1956832, 'image_url': 'https://images.gr-assets.com/books/1348990566m/5470.jpg', 'tags': [{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 26837, 'tag_name': 'science-fiction'}]}}]"
